smiles,TPSA,ROTB,AROM
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,9.23,2,2
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0,0,1
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],61.599999999999994,5,2
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,50.94,4,2
O=C(O)c1ccccc1OP(=O)(O)O,104.06,3,1
COc1c2c(cc3c1OCO3)CCN(C)C2,30.93,1,1
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,64.79,10,1
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,49.769999999999996,6,1
CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,472.1299999999998,31,4
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,43.370000000000005,0,0
NC(=O)OCCCc1ccccc1,52.32000000000001,4,1
C[C@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,177.71,9,1
CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1,145.44,8,2
COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,55.84000000000001,7,2
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,94.83,2,0
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,52.60000000000001,4,0
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,297.72,9,0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,58.120000000000005,1,2
Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,120.22999999999999,4,3
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,99.18,8,1
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,95.50000000000001,3,1
CCOC(=O)NCCC[Si](OCC)(OCC)OCC,66.02000000000001,11,0
CCO[Si](CC(C)C)(OCC)OCC,27.69,8,0
Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,144.6,11,2
COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,58.56,8,2
O=[N+]([O-])C(Br)(CO)CO,83.60000000000001,3,0
OCCCBr,20.23,2,0
Cc1cccc(Br)c1,0.0,0,1
BrCc1ccccc1,0.0,1,1
CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,78.9,6,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1,113.79,4,1
CC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1,83.63,1,0
CC(=O)/C=C/C=C1/C2CCC(C2)C1(C)C,17.07,2,0
CC1(C)OC(=O)Nc2ccc(Br)cc21,38.33,0,1
O=C(O)Cn1cnnn1,80.89999999999999,2,1
NS(=O)(=O)c1cc2c(cc1Cl)CN(C1CCCCC1)C2=O,80.47,2,1
O=Cc1ccc(O)c(O)c1O,77.76,1,1
CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,154.02999999999997,15,4
Cc1ccc(CCn2c3c(c4cc(Cl)ccc42)CN(C)CC3)cn1,21.060000000000002,3,3
C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,59.06,4,1
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],73.63,6,1
CCCCCOC(=O)CCC,26.3,6,0
c1cncc([C@@H]2CCCCN2)c1,24.92,1,1
CCOC(=O)C(Br)c1ccccc1,26.3,3,1
CCCCCC(=O)CC,17.07,5,0
CCN(CCO)CCO,43.7,5,0
COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,47.56,4,1
CCOC(OCC)OCC,27.69,6,0
CCOC(=O)C(F)(F)F,26.3,1,0
C=C[C@@H](C)CCC=C(C)C,0.0,4,0
NC1=NC(=O)N2CC12,58.459999999999994,0,0
SCCSCCS,0.0,4,0
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,55.120000000000005,2,2
CCCCNC(C)(C)[PH](=O)O,49.33,5,0
N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,83.55,3,1
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,32.78,4,1
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,148.79000000000002,9,0
O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,67.87,5,1
O=C(C(=O)c1ccccc1)c1ccccc1,34.14,3,2
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,118.2,8,2
CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,184.67999999999998,15,2
CCCCCCC#N,23.79,4,0
O=C(O)CCCCCC(=O)O,74.6,6,0
COc1ccc(Nc2ccccc2)c(C)c1,21.259999999999998,3,2
CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,185.84,17,1
CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,55.38000000000001,23,0
C=COC(=O)C(C)(CC)CCC(C)C,26.3,6,0
CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,3.24,4,2
CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,59.06,7,1
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,71.68,8,2
CCCCCCCCSCC,0.0,8,0
O=S(O)CO[Na],46.53,2,0
C=COCCOCCOCCOC=C,36.92,11,0
CCC(C)C(=O)O,37.3,2,0
CC(C)CC#N,23.79,1,0
Cc1ccc(C(=O)O)o1,50.44,1,1
CC(C)c1ccc(CO)cc1,20.23,2,1
CC(=O)CCC=C(C)C,17.07,3,0
CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,26.3,9,1
Nc1ncnc(Nc2ccc(Cl)cc2)n1,76.72,2,2
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,32.34,8,2
CC(C)NCC(O)c1ccc(N)c(C#N)c1,82.07,4,1
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,61.88,2,1
C=C1C2CCC(C2)C1(C)C,0.0,0,0
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,43.7,5,2
O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,74.68,2,2
NP(N)(=O)NC(=O)c1ccc(F)cc1,98.21000000000001,2,1
Clc1cccc(SC2CCNCC2)n1,24.92,2,1
CC(=O)OC1CN2CCC1CC2,29.54,1,0
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,50.09,9,2
CCCC=C(C=O)CC,17.07,4,0
C=CC(=O)OCC(CC)CCCC,26.3,7,0
CCCCC(C=O)CC,17.07,5,0
CCCC(O)C(CC)CO,40.46,5,0
CCCCC(CC)C(=O)O,37.3,5,0
O=[N+]([O-])c1ccc(-c2nnc(O)o2)o1,115.43,2,2
O=C(O)c1cccc(Oc2ccccc2)c1,46.53,3,2
COc1ccc([N+](=O)[O-])cc1N,78.39,2,1
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,123.76,3,1
CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,108.88000000000001,4,1
O=C(O)Cc1ccc(-c2ccccc2)cc1,37.3,3,2
NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,136.51,7,2
CCOc1nc(C(Cl)(Cl)Cl)ns1,35.010000000000005,2,1
O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1,110.64999999999999,5,1
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,67.59,7,1
C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,181.62,2,1
CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,170.1,9,0
C[N+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,69.59,4,1
C[C@H]1CCC[C@@H](C)N1,12.03,0,0
CCCCCCCCN1CCCC1=O,20.310000000000002,7,0
COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,63.60000000000001,1,0
COc1ccc2cc(CCC(C)=O)ccc2c1,26.3,4,2
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,50.94,1,3
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,427.44,12,0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,70.58999999999999,5,1
O=C(O)c1cc2ccccc2nc1C(=O)O,87.49,2,2
CCCCCCCCCCCCCCCCCC#N,23.79,15,0
CN(C)c1ccc(N=Nc2ccccc2)cc1,27.96,3,2
Cc1ncc([N+](=O)[O-])n1C,60.96,1,1
COP(C)(=O)OC,35.53,2,0
C/C=C(C)/C=C/C=C(C)C,0.0,2,0
COC(=O)c1ccc(C(=O)OC)cc1,52.60000000000001,2,1
CC(=O)N(C)C,20.310000000000002,0,0
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,86.52,4,1
CC1(C)[C@H](/C=C(\Cl)C(F)(F)F)[C@@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,59.32000000000001,6,2
Nc1nc(N)nc(NC2CC2)n1,102.74,2,1
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,59.32000000000001,6,2
NC(=O)NC(=O)Cc1ccccc1,72.19,2,1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,29.950000000000003,6,2
CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,95.94000000000001,8,0
CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,84.82999999999998,3,0
CC(=O)CC(C)=O,34.14,2,0
CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],6.48,0,0
O=[N+]([O-])c1cccc(Cl)c1,43.14,1,1
c1ccc(Nc2ccccc2)cc1,12.03,2,2
CC(C)c1ccc(C=O)cc1,17.07,2,1
CCc1ccc(O)cc1,20.23,1,1
CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],6.48,12,0
CC(C)C(C)(N)C#N,49.81,1,0
C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,83.83,0,1
OCc1cccc(Oc2ccccc2)c1,29.46,3,2
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,288.28,11,0
Clc1ccccc1CN1CCc2sccc2C1,3.24,2,2
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,29.54,8,1
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,20.310000000000002,0,2
Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,104.54999999999998,2,1
CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,20.310000000000002,8,2
C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,37.3,0,0
Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,90.36999999999999,2,1
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,54.37,4,2
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](OC4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,268.04999999999995,11,0
CC(O)C(=O)[O-].CC(O)C(=O)[O-],120.72,2,0
[Ca+2].[Cl-].[Cl-],0.0,0,0
Cn1c(=O)c2c(ncn2C)n(C)c1=O,61.82,0,2
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,20.23,5,0
CCC(C)OC(C)CC,9.23,4,0
O=C(O)C=Cc1ccc(O)c(O)c1,77.76,2,1
CCCOCCOCCO,38.69,7,0
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,134.81,7,2
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,143.34,10,5
CC(CC(=O)O)CC(C)(C)C,37.3,3,0
c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,50.06,8,1
CC(=O)c1ccc2ccccc2c1,17.07,1,2
C=C(C)C(=O)OCCOC(=O)CC(C)=O,69.67,6,0
COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,52.60000000000001,2,0
CCOC(=O)C(C)(C)C,26.3,1,0
O=C/C=C/c1ccco1,30.21,2,1
CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91.19,15,1
CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,91.19,17,1
CCCCCCCCCCCCCCCCCl,0.0,14,0
CCCCCCCCCI,0.0,7,0
CCCCCCCCCCCCI,0.0,10,0
CN(C)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,46.379999999999995,4,2
COC(=O)/C=C\C(=O)O,63.60000000000001,2,0
CC(C)c1ccc2cc(C(C)C)ccc2c1,0.0,2,2
CCOC(=O)c1ccccc1,26.3,2,1
CC(=O)OCCC(C)C,26.3,3,0
CC(C)CCOC(=O)C=Cc1ccccc1,26.3,5,1
O=c1[nH]ncc2ccccc12,45.75,0,2
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,0.0,17,0
CCOCCOCCOC(C)=O,44.760000000000005,7,0
CCCCOCCOC(C)=O,35.53,6,0
CCCCCCCCCCCCN(C)C,3.24,11,0
CCCCCCOCCO,29.46,7,0
CC(=O)C=C(C)C,17.07,1,0
CN1c2c(O)nc(N)nc2NCC1CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,208.69,9,2
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,197.31999999999996,19,0
CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC,111.19,34,0
Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,46.5,3,4
Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1,84.66,2,3
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1c(F)c(F)cc(F)c1F,26.3,4,1
N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,72.63,4,2
CCCCC(O)c1ccccc1,20.23,4,1
CCN(CC)CCOC[C@H]1O[C@@H](O)[C@H](OCCN(CC)CC)[C@@H](O)[C@@H]1O,94.86000000000001,13,0
CC#Cc1cc(C)nc(Nc2ccccc2)n1,37.81,2,2
Cl[Hg]c1ccccc1,0.0,1,1
C[N+](C)(C)CC(O)CC(=O)[O-],60.36,4,0
C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,337.86,11,0
O=NN1CCCC1,32.67,1,0
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CCc1ccccc1,23.47,3,2
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,85.49000000000001,9,2
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,98.07000000000001,5,1
O=Cc1ccccc1O,37.3,1,1
CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C,23.550000000000004,6,2
CCC(=O)N(c1ccccc1)[C@H]1CCN(CCc2ccccc2)C[C@@H]1C,23.550000000000004,6,2
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,164.91,13,2
CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,23.550000000000004,6,2
CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,119.25000000000001,2,0
CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2ccccc2)CC1,23.550000000000004,6,2
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,23.550000000000004,5,2
CC(C)Br,0.0,0,0
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,0.0,2,0
C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,118.35999999999999,5,1
Cc1ccc(NC(N)=O)cc1,55.12,1,1
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,144.6,14,3
Cc1ccccc1,0.0,0,1
Cc1ccc(N=C=O)cc1N=C=O,58.86,2,1
Cc1ccccc1S(N)(=O)=O,60.160000000000004,1,1
C[SiH](O[Si](C)(C)C)O[Si](C)(C)C,18.46,4,0
CCOc1ccccc1OCC,18.46,4,1
C1N2CN3CN1CN(C2)C3,12.96,0,0
Cc1cc(Cl)ccc1N=CN(C)C,15.6,2,1
[SbH6+3],0.0,0,0
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],209.48,12,0
CCCCCCCCCCCc1ccccc1,0.0,10,1
Cn1c(N)c(N=O)c(=O)n(C)c1=O,99.44999999999999,1,1
C[N+]1([O-])CCOCC1,32.29,0,0
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,70.83,7,1
CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,38.33,7,2
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],98.77000000000001,5,1
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,9.23,1,1
ClC(Cl)C(Cl)(Cl)Cl,0.0,0,0
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,43.14,1,1
Nc1ccc(C(=O)O)cc1,63.32000000000001,1,1
Nc1nc2ccccc2s1,38.91,0,2
COc1ccc(OC)c(C[C@H](C)N)c1,44.480000000000004,4,1
CCCCCCc1ccc(O)cc1O,40.46,5,1
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,205.84,23,0
O=C([O-])c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],92.5,4,2
CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,52.60000000000001,6,1
COc1ccc(/N=N/c2cc(C)c(/N=N/c3ccc(S(=O)(=O)[O-])cc3)cc2OC)cc1,125.10000000000001,7,3
CC1(C)Cc2cccc(N)c2O1,35.25,0,1
NC(=O)CC[C@H](Nc1ccc([N+](=O)[O-])cc1)C(=O)O,135.56,7,1
CCCCC(C)C(=O)O,37.3,4,0
O=C1CCCN1C1CCCCC1,20.310000000000002,1,0
Cc1ccc(Cl)c(N)c1Cl,26.02,0,1
Nc1ccc2cc(S(=O)(=O)[O-])cc(O)c2c1/N=N/c1ccccc1C(F)(F)F,128.17000000000002,3,3
COCc1ccc(COC)cc1,18.46,4,1
Nc1cc(C(=O)O)c(O)c(S(=O)(=O)O)c1,137.92,2,1
C=CCCC(=O)/C=C/C1C(C)=CCCC1(C)C,17.07,5,0
O=CN1CCCCC1,20.310000000000002,1,0
C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,130.37,2,0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O,208.11999999999998,9,2
CC(C)(C)c1csc(-c2cc3cc(OCc4ccccc4CC(=O)O)ccc3o2)n1,72.56,6,4
Cc1ccc2oc(CN(Cc3ccccc3)C(=O)Nc3c(F)cc(F)cc3F)c(-c3ccc(Cl)cc3)c2c1,45.480000000000004,6,5
O=C1c2ccccc2C(=O)N1CCc1noc(-c2ccc(CN3CCCCCC3)s2)n1,79.54,6,3
COc1cc(C=O)cc2c1[C@H](COC(N)=O)[C@]1(OC(C)=O)ON2C[C@H]2[C@@H]1N2C(C)=O,137.47000000000003,5,1
Cc1[nH]cnc1C[C@H]1CCc2c(C)c3ccccc3n2C1=O,50.68,2,3
Cc1oc2c(NC(=O)c3c(Cl)cccc3Cl)cccc2c1C(C)(C)O,62.47,3,3
COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,44.120000000000005,5,3
OCCc1ccccc1,20.23,2,1
NC=O,43.09,0,0
COC(=O)c1ccccc1C(=O)OC,52.60000000000001,2,1
NC(Cc1ccc(F)cc1)C(=O)O,63.32000000000001,3,1
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,86.28,2,1
O=C(Cl)c1ccccc1F,17.07,1,1
CCCCCCC1CCC(=O)O1,26.3,5,0
O=CNc1ccccc1,29.1,2,1
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,37.3,0,0
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,35.53,6,2
CC(=O)OC(C)C[N+](C)(C)C,26.3,3,0
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,34.89,1,3
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,35.53,6,2
COC(=O)/C=C(\C)OP(=O)(OC)OC,71.06,5,0
CCCC(=O)c1ccccc1,17.07,3,1
O=P1(N(CCCl)CCCl)NCCCO1,41.57000000000001,5,0
C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,83.47,3,0
CCS(=O)(=O)CCSP(=O)(OC)OC,69.67,7,0
C1CCC2OC2C1,12.53,0,0
O=C1C=CCCC1,17.07,0,0
C1CCCC1,0.0,0,0
c1cc2c3c(c1)ccc1cccc(c13)C2,0.0,0,3
Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,46.17,3,1
N#Cc1ccccc1C#N,47.58,0,1
CC1=CC[C@H](C(C)C)C=C1,0.0,1,0
O=C(Cl)OCCOCCOC(=O)Cl,61.830000000000005,6,0
CC(=O)CCc1ccc(OC(C)=O)cc1,43.370000000000005,4,1
O=c1c(O)c(O)c1=O,74.6,0,1
O=C(O)c1ccccn1,50.19,1,1
CC1=Nc2ccccc2C1(C)C,12.36,0,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,111.00999999999999,12,3
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,92.5,1,1
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,23.47,10,3
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,85.3,13,2
COc1nc(N)nc2nc[nH]c12,89.71000000000001,1,2
Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c[nH]c2[nH]1,196.92,9,3
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,106.50999999999999,7,3
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,56.71000000000001,7,1
O=P(O)(O)O,77.76,0,0
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,55.84,5,1
C=C(C)C(N)=O,43.09,1,0
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,82.77000000000001,2,2
Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,152.69,9,3
